REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars)
1971,CA,"Rye, all",32.0,1440.0,556600.0,957100.0,386400.0,17714
1971,CA,"Rye, fall remaining",32.0,1460.0,533400.0,,,16979
1971,CA,"Rye, spring",32.0,1125.0,23200.0,50700.0,20600.0,735
1971,CA,Soybeans,109.0,1885.0,279800.0,367000.0,148500.0,30432
1971,CA,Sugar beets,20.1,33600.0,1103100.0,81096.0,32800.0,22215
1971,CA,Sunflower seed,120.0,790.0,76700.0,239400.0,96900.0,9238
1971,CA,Tame hay,22.1,4500.0,21948000.0,12053000.0,4885000.0,483998
1971,CA,"Wheat, all",50.0,1835.0,14411900.0,19406700.0,7852050.0,717322
1971,MA,Barley,32.0,2465.0,2047000.0,2052000.0,830000.0,65800
1971,MA,Buckwheat,69.0,1075.0,34850.0,80000.0,32400.0,2400
1971,MA,Canola (rapeseed),95.0,1160.0,272200.0,581000.0,235100.0,25800
1971,MA,Corn for grain,49.0,3025.0,11200.0,9100.0,3700.0,550
1971,MA,Corn for silage,7.7,16410.0,64000.0,9700.0,3900.0,490
1971,MA,Flaxseed,86.0,655.0,149900.0,566000.0,229000.0,12862
1971,MA,Mixed grains,32.0,2400.0,275600.0,284000.0,114900.0,8775
1971,MA,Mustard seed,84.0,880.0,3700.0,10300.0,4200.0,312
1971,MA,Oats,34.0,2075.0,1172000.0,1468000.0,594500.0,40280
1971,MA,"Peas, dry",64.0,1595.0,32650.0,50700.0,20500.0,2100
1971,MA,"Rye, all",29.0,1625.0,83800.0,128500.0,51600.0,2460
1971,MA,"Rye, fall remaining",29.0,1625.0,83000.0,,,2438
1971,MA,"Rye, spring",28.0,1335.0,800.0,1500.0,600.0,22
1971,MA,Sugar beets,21.0,26300.0,329300.0,30876.0,12500.0,6926
1971,MA,Sunflower seed,135.0,840.0,52700.0,155000.0,62700.0,7091
1971,MA,Tame hay,18.2,4330.0,1905000.0,1084000.0,440000.0,34650
1971,MA,"Wheat, all",50.0,1975.0,2014000.0,2519000.0,1019000.0,101380
1971,MP,Barley,51.0,2070.0,40550.0,48400.0,19600.0,2058
1971,MP,Mixed grains,44.0,2360.0,84900.0,88800.0,35950.0,3774
1971,MP,Oats,50.0,1760.0,84850.0,119300.0,48250.0,4275
1971,MP,Tame hay,19.1,4700.0,848000.0,445000.0,180000.0,16239
1971,MP,"Wheat, all",56.0,2490.0,17800.0,17700.0,7150.0,995
1971,NB,Barley,50.0,2115.0,6550.0,7600.0,3100.0,330
1971,NB,Buckwheat,50.0,1800.0,1350.0,1800.0,750.0,68
1971,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1971,NB,Mixed grains,44.0,2320.0,8350.0,8900.0,3600.0,369
1971,NB,Oats,49.0,1720.0,35600.0,51200.0,20700.0,1732
1971,NB,Tame hay,20.0,4520.0,298000.0,164000.0,66000.0,5970
1971,NB,"Wheat, all",53.0,2360.0,5900.0,6200.0,2500.0,313
1971,NS,Barley,57.0,2030.0,7100.0,8700.0,3500.0,405
1971,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1971,NS,Mixed grains,48.0,2160.0,7450.0,8500.0,3450.0,359
1971,NS,Oats,55.0,1585.0,11400.0,17800.0,7200.0,628
1971,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1971,NS,Tame hay,20.4,4940.0,306000.0,153000.0,62000.0,6234
1971,NS,"Wheat, all",59.0,2550.0,5100.0,4900.0,2000.0,299
1971,ON,Barley,46.0,2905.0,453400.0,386000.0,156200.0,21033
1971,ON,"Beans, all dry (white and coloured)",232.0,1735.0,78700.0,112000.0,45300.0,18265
1971,ON,Buckwheat,58.0,1315.0,5250.0,9900.0,4000.0,304
1971,ON,Corn for grain,45.0,5085.0,2599000.0,1263000.0,511000.0,117648
1971,ON,Corn for silage,7.2,31340.0,7836000.0,617000.0,250000.0,56320
1971,ON,Flaxseed,98.0,1090.0,600.0,1300.0,550.0,59
1971,ON,Mixed grains,42.0,3070.0,1153500.0,928000.0,375500.0,48036
1971,ON,Oats,50.0,2195.0,577200.0,650000.0,263000.0,28817
1971,ON,"Peas, dry",104.0,1250.0,750.0,1500.0,600.0,78
1971,ON,"Rye, all",38.0,1695.0,32900.0,48000.0,19400.0,1244
1971,ON,Soybeans,109.0,1885.0,279800.0,367000.0,148500.0,30432
1971,ON,Tame hay,18.7,5440.0,5953000.0,2707000.0,1095000.0,111554
1971,ON,"Wheat, all",63.0,2740.0,394800.0,355900.0,144000.0,24943
1971,ON,"Wheat, spring",63.0,1965.0,11800.0,14900.0,6000.0,743
1971,ON,"Wheat, winter remaining",63.0,2775.0,383000.0,,,24200
1971,PP,Barley,31.0,2305.0,12411000.0,13312000.0,5387000.0,382200
1971,PP,Canola (rapeseed),95.0,1005.0,2154600.0,5306000.0,2147200.0,205530
1971,PP,Corn for silage,7.7,13600.0,71000.0,11600.0,4700.0,546
1971,PP,Flaxseed,87.0,795.0,566500.0,1762000.0,713000.0,49082
1971,PP,Mixed grains,34.0,2260.0,830800.0,908000.0,367500.0,27995
1971,PP,Oats,33.0,2065.0,4442000.0,6308000.0,2554700.0,148500
1971,PP,"Peas, dry",73.0,1590.0,49000.0,76300.0,30800.0,3558
1971,PP,"Rye, all",31.0,1425.0,521200.0,905700.0,365600.0,16372
1971,PP,Sugar beets,21.1,32200.0,950100.0,72921.0,29500.0,20023
1971,PP,Tame hay,22.3,3800.0,8664000.0,5689000.0,2310000.0,193575
1971,PP,"Wheat, all",49.0,1815.0,13880000.0,18885000.0,7641000.0,685430
1971,PEI,Barley,49.0,2070.0,26900.0,32100.0,13000.0,1323
1971,PEI,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1971,PEI,Mixed grains,44.0,2390.0,69100.0,71400.0,28900.0,3046
1971,PEI,Oats,51.0,1860.0,37850.0,50300.0,20350.0,1915
1971,PEI,Tame hay,16.5,4690.0,244000.0,128000.0,52000.0,4035
1971,PEI,"Wheat, all",56.0,2565.0,6800.0,6600.0,2650.0,383
1971,QU,Barley,54.0,2170.0,33400.0,38100.0,15400.0,1808
1971,QU,"Beans, all dry (white and coloured)",176.0,1100.0,550.0,1200.0,500.0,97
1971,QU,Buckwheat,57.0,1450.0,5800.0,9800.0,4000.0,330
1971,QU,Corn for grain,56.0,6025.0,331300.0,136000.0,55000.0,18520
1971,QU,Corn for silage,9.1,30320.0,1607000.0,131000.0,53000.0,14699
1971,QU,Flaxseed,87.0,940.0,1600.0,4200.0,1700.0,139
1971,QU,Mixed grains,57.0,2155.0,107200.0,123000.0,49800.0,6145
1971,QU,Oats,53.0,1625.0,456600.0,695000.0,281300.0,24278
1971,QU,"Peas, dry",140.0,1600.0,400.0,600.0,250.0,56
1971,QU,"Rye, all",47.0,1375.0,1100.0,2000.0,800.0,52
1971,QU,Sugar beets,14.3,46400.0,153000.0,8175.0,3300.0,2192
1971,QU,Tame hay,23.7,4640.0,5068000.0,2699000.0,1092000.0,120120
1971,QU,"Wheat, all",61.0,1840.0,29100.0,39100.0,15800.0,1778
1971,SK,Barley,30.0,2435.0,5487000.0,5571000.0,2255000.0,166320
1971,SK,Buckwheat,78.0,925.0,4350.0,11600.0,4700.0,340
1971,SK,Canola (rapeseed),95.0,1045.0,1156700.0,2737000.0,1107600.0,109650
1971,SK,Corn for silage,8.0,875.0,7000.0,1900.0,800.0,56
1971,SK,Flaxseed,87.0,875.0,327700.0,925000.0,374000.0,28380
1971,SK,Mixed grains,34.0,2265.0,187800.0,205000.0,83000.0,6440
1971,SK,Mustard seed,71.0,1065.0,65500.0,152000.0,61500.0,4621
1971,SK,Oats,34.0,2150.0,1712000.0,2397000.0,970800.0,57720
1971,SK,"Peas, dry",73.0,1455.0,4650.0,8000.0,3200.0,340
1971,SK,"Rye, all",32.0,1340.0,285200.0,527600.0,213000.0,8992
1971,SK,"Rye, fall remaining",32.0,1350.0,274000.0,,,8640
1971,SK,"Rye, spring",31.0,1120.0,11200.0,25600.0,10000.0,352
1971,SK,Sunflower seed,88.0,730.0,20900.0,70800.0,28700.0,1841
1971,SK,Tame hay,23.1,3390.0,2268000.0,1646000.0,670000.0,52500
1971,SK,"Wheat, all",50.0,1795.0,9389000.0,12923000.0,5229000.0,465750
1972,AB,Barley,58.0,2380.0,5008000.0,5200000.0,2104000.0,289800
1972,AB,Buckwheat,,,,0.0,,0
1972,AB,Canola (rapeseed),138.0,1035.0,544300.0,1300000.0,526100.0,74880
1972,AB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1972,AB,Flaxseed,157.0,995.0,68600.0,170000.0,69000.0,10800
1972,AB,Mixed grains,51.0,2465.0,449100.0,450000.0,182100.0,22880
1972,AB,Mustard seed,68.0,1080.0,10900.0,25000.0,10100.0,744
1972,AB,Oats,54.0,2165.0,1604000.0,2400000.0,972000.0,87360
1972,AB,"Peas, dry",139.0,1910.0,10900.0,14000.0,5700.0,1520
1972,AB,"Rye, all",61.0,1445.0,128700.0,220000.0,89000.0,7823
1972,AB,"Rye, fall remaining",61.0,1470.0,119000.0,,,7238
1972,AB,"Rye, spring",60.0,1215.0,9700.0,20000.0,8000.0,585
1972,AB,Sugar beets,21.2,34100.0,596200.0,43325.0,17500.0,12665
1972,AB,Sunflower seed,122.0,845.0,1350.0,4000.0,1600.0,165
1972,AB,Tame hay,23.5,3990.0,4990000.0,3100000.0,1250000.0,117150
1972,AB,"Wheat, all",68.0,1845.0,3211000.0,4300000.0,1740000.0,217120
1972,BC,Barley,46.0,1650.0,100200.0,150000.0,60700.0,4646
1972,BC,Canola (rapeseed),138.0,935.0,18100.0,48000.0,19400.0,2496
1972,BC,Corn for silage,11.0,41270.0,227000.0,13500.0,5500.0,2500
1972,BC,Flaxseed,,,,0.0,,0
1972,BC,Mixed grains,61.0,2215.0,6750.0,7500.0,3050.0,412
1972,BC,Oats,52.0,1815.0,46300.0,63000.0,25500.0,2430
1972,BC,"Peas, dry",71.0,2250.0,1350.0,1500.0,600.0,96
1972,BC,"Rye, all",50.0,2000.0,800.0,1000.0,400.0,40
1972,BC,Tame hay,31.4,5890.0,1361000.0,570000.0,231000.0,42675
1972,BC,"Wheat, all",62.0,1525.0,70800.0,115000.0,46500.0,4368
1972,CA,Barley,57.0,2230.0,11284850.0,12507700.0,5061950.0,646109
1972,CA,"Beans, all dry (white and coloured)",202.0,1620.0,88050.0,134400.0,54350.0,17751
1972,CA,Buckwheat,64.0,900.0,38250.0,104700.0,42450.0,2436
1972,CA,Canola (rapeseed),139.0,980.0,1317700.0,3318000.0,1342700.0,183582
1972,CA,Corn for grain,65.0,4705.0,2566800.0,1347000.0,545400.0,166578
1972,CA,Corn for silage,8.7,28300.0,9789000.0,856500.0,346500.0,84924
1972,CA,Flaxseed,158.0,835.0,447550.0,1321000.0,534400.0,70863
1972,CA,Mixed grains,50.0,2550.0,2127350.0,2062500.0,834700.0,107327
1972,CA,Mustard seed,73.0,945.0,68800.0,180000.0,72900.0,5044
1972,CA,Oats,58.0,1875.0,4664300.0,7189500.0,2911350.0,268768
1972,CA,"Peas, dry",90.0,1575.0,43250.0,67800.0,27450.0,3902
1972,CA,"Rye, all",57.0,1345.0,347500.0,640300.0,258400.0,19710
1972,CA,"Rye, fall remaining",57.0,1360.0,328600.0,,,18591
1972,CA,"Rye, spring",59.0,1140.0,18900.0,41500.0,16600.0,1119
1972,CA,Soybeans,143.0,2285.0,374800.0,405000.0,163900.0,53703
1972,CA,Sugar beets,21.8,30900.0,970400.0,77610.0,31400.0,21193
1972,CA,Sunflower seed,150.0,880.0,77050.0,217000.0,87800.0,11555
1972,CA,Tame hay,25.5,4200.0,21178000.0,12462000.0,5045000.0,539895
1972,CA,"Wheat, all",68.0,1680.0,14514450.0,21351100.0,8640300.0,993436
1972,MA,Barley,58.0,2180.0,1851000.0,2100000.0,850000.0,107100
1972,MA,Buckwheat,64.0,825.0,25050.0,75000.0,30400.0,1610
1972,MA,Canola (rapeseed),137.0,1015.0,192800.0,470000.0,190200.0,26350
1972,MA,Corn for grain,61.0,3360.0,17800.0,13000.0,5300.0,1085
1972,MA,Corn for silage,11.0,16290.0,145000.0,22000.0,8900.0,1600
1972,MA,Flaxseed,161.0,740.0,149900.0,500000.0,202000.0,24190
1972,MA,Mixed grains,53.0,2175.0,255100.0,290000.0,117400.0,13500
1972,MA,Mustard seed,99.0,935.0,5700.0,15000.0,6100.0,562
1972,MA,Oats,58.0,1840.0,848000.0,1200000.0,486000.0,49500
1972,MA,"Peas, dry",70.0,1495.0,27200.0,45000.0,18200.0,1900
1972,MA,"Rye, all",51.0,1435.0,46800.0,81500.0,32600.0,2397
1972,MA,"Rye, fall remaining",51.0,1440.0,46000.0,,,2358
1972,MA,"Rye, spring",49.0,1335.0,800.0,1500.0,600.0,39
1972,MA,Sugar beets,24.3,26300.0,300100.0,28098.0,11400.0,7301
1972,MA,Sunflower seed,154.0,895.0,68900.0,190000.0,76900.0,10640
1972,MA,Tame hay,22.1,3700.0,1814000.0,1200000.0,490000.0,40000
1972,MA,"Wheat, all",68.0,1785.0,1878000.0,2600000.0,1052000.0,128340
1972,MP,Barley,55.0,2690.0,44250.0,40700.0,16450.0,2428
1972,MP,Mixed grains,51.0,2825.0,94800.0,83000.0,33550.0,4862
1972,MP,Oats,57.0,1945.0,87800.0,111500.0,45150.0,4993
1972,MP,Tame hay,22.7,3900.0,692000.0,439000.0,178000.0,15714
1972,MP,"Wheat, all",63.0,2685.0,17450.0,16100.0,6500.0,1099
1972,NB,Barley,53.0,2160.0,8200.0,9400.0,3800.0,432
1972,NB,Buckwheat,55.0,2055.0,1850.0,2200.0,900.0,102
1972,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1972,NB,Mixed grains,50.0,2455.0,8600.0,8700.0,3500.0,430
1972,NB,Oats,55.0,1770.0,32200.0,45000.0,18200.0,1775
1972,NB,Tame hay,22.5,3770.0,249000.0,162000.0,66000.0,5596
1972,NB,"Wheat, all",57.0,2225.0,4450.0,5000.0,2000.0,253
1972,NS,Barley,59.0,2610.0,6650.0,6300.0,2550.0,390
1972,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1972,NS,Mixed grains,51.0,2780.0,8200.0,7300.0,2950.0,422
1972,NS,Oats,58.0,1980.0,14050.0,17500.0,7100.0,819
1972,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1972,NS,Tame hay,23.5,4250.0,259000.0,150000.0,61000.0,6099
1972,NS,"Wheat, all",66.0,2900.0,4350.0,3700.0,1500.0,286
1972,ON,Barley,56.0,2630.0,399300.0,375000.0,151800.0,22556
1972,ON,"Beans, all dry (white and coloured)",202.0,1625.0,87500.0,133000.0,53800.0,17650
1972,ON,Buckwheat,66.0,1275.0,6250.0,12000.0,4900.0,412
1972,ON,Corn for grain,64.0,4765.0,2355000.0,1220000.0,494000.0,151134
1972,ON,Corn for silage,8.0,29160.0,7902000.0,670000.0,271000.0,63322
1972,ON,Flaxseed,118.0,1125.0,450.0,1000.0,400.0,53
1972,ON,Mixed grains,49.0,2915.0,1050000.0,890000.0,360200.0,51442
1972,ON,Oats,58.0,1945.0,499400.0,635000.0,257000.0,29146
1972,ON,"Peas, dry",104.0,1155.0,750.0,1600.0,650.0,78
1972,ON,"Rye, all",43.0,1890.0,42200.0,55000.0,22300.0,1827
1972,ON,Soybeans,143.0,2285.0,374800.0,405000.0,163900.0,53703
1972,ON,Tame hay,23.5,5830.0,6375000.0,2703000.0,1094000.0,149675
1972,ON,"Wheat, all",63.0,2895.0,444600.0,379000.0,153700.0,28105
1972,ON,"Wheat, spring",63.0,2210.0,12600.0,14000.0,5700.0,795
1972,ON,"Wheat, winter remaining",63.0,2920.0,432000.0,,,27310
1972,PP,Barley,57.0,2225.0,10713000.0,11900000.0,4816000.0,614610
1972,PP,Canola (rapeseed),139.0,980.0,1299600.0,3270000.0,1323300.0,181086
1972,PP,Corn for silage,11.0,16300.0,145000.0,22000.0,8900.0,1600
1972,PP,Flaxseed,158.0,835.0,447100.0,1320000.0,534000.0,70810
1972,PP,Mixed grains,51.0,2285.0,887900.0,960000.0,388500.0,44840
1972,PP,Oats,56.0,1945.0,3670000.0,5700000.0,2308500.0,207170
1972,PP,"Peas, dry",90.0,1575.0,40800.0,64000.0,25900.0,3670
1972,PP,"Rye, all",59.0,1290.0,302900.0,581500.0,234600.0,17765
1972,PP,Sugar beets,22.3,31000.0,896300.0,71423.0,28900.0,19966
1972,PP,Tame hay,23.1,3700.0,9072000.0,6100000.0,2470000.0,209400
1972,PP,"Wheat, all",69.0,1660.0,13961000.0,20800000.0,8417000.0,958340
1972,PEI,Barley,55.0,2910.0,29400.0,25000.0,10100.0,1606
1972,PEI,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1972,PEI,Mixed grains,51.0,2880.0,78000.0,67000.0,27100.0,4010
1972,PEI,Oats,58.0,2095.0,41550.0,49000.0,19850.0,2399
1972,PEI,Tame hay,21.8,3610.0,184000.0,127000.0,51000.0,4019
1972,PEI,"Wheat, all",65.0,2885.0,8650.0,7400.0,3000.0,560
1972,QU,Barley,67.0,1655.0,28100.0,42000.0,17000.0,1869
1972,QU,"Beans, all dry (white and coloured)",184.0,1000.0,550.0,1400.0,550.0,101
1972,QU,Buckwheat,61.0,925.0,3700.0,10000.0,4000.0,224
1972,QU,Corn for grain,74.0,4210.0,194000.0,114000.0,46100.0,14359
1972,QU,Corn for silage,11.6,24800.0,1515000.0,151000.0,61100.0,17502
1972,QU,Flaxseed,,,,0.0,,0
1972,QU,Mixed grains,66.0,1780.0,87900.0,122000.0,49400.0,5771
1972,QU,Oats,69.0,1310.0,360800.0,680000.0,275200.0,25029
1972,QU,"Peas, dry",166.0,1165.0,350.0,700.0,300.0,58
1972,QU,"Rye, all",49.0,1455.0,1600.0,2800.0,1100.0,78
1972,QU,Sugar beets,16.6,29600.0,74100.0,6187.0,2500.0,1227
1972,QU,Tame hay,33.3,3430.0,3678000.0,2650000.0,1072000.0,122431
1972,QU,"Wheat, all",74.0,1240.0,20600.0,41000.0,16600.0,1524
1972,SK,Barley,56.0,2070.0,3854000.0,4600000.0,1862000.0,217710
1972,SK,Buckwheat,63.0,620.0,1400.0,5500.0,2250.0,88
1972,SK,Canola (rapeseed),142.0,925.0,562500.0,1500000.0,607000.0,79856
1972,SK,Flaxseed,157.0,870.0,228600.0,650000.0,263000.0,35820
1972,SK,Mixed grains,46.0,2065.0,183700.0,220000.0,89000.0,8460
1972,SK,Mustard seed,72.0,920.0,52200.0,140000.0,56700.0,3738
1972,SK,Oats,58.0,1780.0,1218000.0,2100000.0,850500.0,70310
1972,SK,"Peas, dry",93.0,1350.0,2700.0,5000.0,2000.0,250
1972,SK,"Rye, all",59.0,1125.0,127400.0,280000.0,113000.0,7545
1972,SK,"Rye, fall remaining",59.0,1135.0,119000.0,,,7050
1972,SK,"Rye, spring",59.0,1050.0,8400.0,20000.0,8000.0,495
1972,SK,Sunflower seed,110.0,730.0,6800.0,23000.0,9300.0,750
1972,SK,Tame hay,23.0,3110.0,2268000.0,1800000.0,730000.0,52250
1972,SK,"Wheat, all",69.0,1575.0,8872000.0,13900000.0,5625000.0,612880
1973,AB,Barley,115.0,2100.0,4289000.0,5300000.0,2145000.0,492500
1973,AB,Buckwheat,,,,0.0,,0
1973,AB,Canola (rapeseed),251.0,925.0,487600.0,1300000.0,526100.0,122550
1973,AB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1973,AB,Flaxseed,361.0,910.0,73700.0,200000.0,81000.0,26593
1973,AB,Mixed grains,100.0,2370.0,383700.0,400000.0,161900.0,38540
1973,AB,Mustard seed,204.0,800.0,22700.0,70000.0,28300.0,4625
1973,AB,Oats,104.0,2115.0,1712000.0,2500000.0,1012500.0,178710
1973,AB,"Peas, dry",116.0,1685.0,16350.0,24000.0,9700.0,1890
1973,AB,"Rye, all",103.0,1520.0,147200.0,240000.0,97000.0,15138
1973,AB,"Rye, fall remaining",103.0,1540.0,137000.0,,,14094
1973,AB,"Rye, spring",102.0,1275.0,10200.0,20000.0,8000.0,1044
1973,AB,Sugar beets,51.9,34000.0,526300.0,38204.0,15500.0,27326
1973,AB,Sunflower seed,194.0,1085.0,650.0,1500.0,600.0,126
1973,AB,Tame hay,39.7,4010.0,5171000.0,3200000.0,1290000.0,205200
1973,AB,"Wheat, all",156.0,1815.0,3456000.0,4700000.0,1902000.0,538480
1973,BC,Barley,117.0,1900.0,130600.0,170000.0,68800.0,15300
1973,BC,Canola (rapeseed),252.0,770.0,17200.0,55000.0,22300.0,4332
1973,BC,Corn for silage,19.9,40600.0,272000.0,16500.0,6700.0,5400
1973,BC,Flaxseed,,,,0.0,,0
1973,BC,Mixed grains,105.0,2180.0,6650.0,7500.0,3050.0,699
1973,BC,Oats,119.0,2125.0,60100.0,70000.0,28300.0,7176
1973,BC,"Peas, dry",177.0,1625.0,650.0,1000.0,400.0,115
1973,BC,"Rye, all",104.0,2335.0,1400.0,1500.0,600.0,146
1973,BC,Tame hay,45.5,5400.0,1270000.0,580000.0,235000.0,57750
1973,BC,"Wheat, all",165.0,1755.0,81600.0,115000.0,46500.0,13500
1973,CA,Barley,115.0,2115.0,10217800.0,12297600.0,4936800.0,1171352
1973,CA,"Beans, all dry (white and coloured)",593.0,1455.0,78700.0,133700.0,54100.0,46688
1973,CA,Buckwheat,148.0,840.0,30750.0,90300.0,36550.0,4543
1973,CA,Canola (rapeseed),252.0,945.0,1223700.0,3205000.0,1297100.0,308410
1973,CA,Corn for grain,105.0,5285.0,2879700.0,1345100.0,544700.0,301667
1973,CA,Corn for silage,11.6,29100.0,10969000.0,933500.0,377400.0,127084
1973,CA,Flaxseed,367.0,840.0,492800.0,1450000.0,587000.0,180697
1973,CA,Mixed grains,95.0,2445.0,1980700.0,2002300.0,810450.0,187783
1973,CA,Mustard seed,164.0,875.0,118800.0,335000.0,135600.0,19465
1973,CA,Oats,102.0,1860.0,5070950.0,7733500.0,3131550.0,517811
1973,CA,"Peas, dry",165.0,1615.0,43500.0,66500.0,26900.0,7196
1973,CA,"Rye, all",100.0,1420.0,369000.0,643600.0,259800.0,36982
1973,CA,"Rye, fall remaining",100.0,1440.0,349600.0,,,35003
1973,CA,"Rye, spring",102.0,1155.0,19400.0,42000.0,16800.0,1979
1973,CA,Soybeans,210.0,2085.0,396500.0,470000.0,190200.0,83340
1973,CA,Sugar beets,43.2,32400.0,901800.0,68640.0,27800.0,38917
1973,CA,Sunflower seed,220.0,790.0,41250.0,129000.0,52200.0,9056
1973,CA,Tame hay,32.1,4500.0,23253000.0,12762000.0,5165000.0,745294
1973,CA,"Wheat, all",164.0,1685.0,16160350.0,23664500.0,9576650.0,2655276
1973,MA,Barley,115.0,2125.0,1807000.0,2100000.0,850000.0,208330
1973,MA,Buckwheat,172.0,745.0,19600.0,65000.0,26300.0,3375
1973,MA,Canola (rapeseed),258.0,1080.0,174600.0,400000.0,161900.0,44968
1973,MA,Corn for grain,120.0,3445.0,22400.0,16000.0,6500.0,2684
1973,MA,Corn for silage,13.2,15460.0,150000.0,24000.0,9700.0,1980
1973,MA,Flaxseed,376.0,795.0,193000.0,600000.0,243000.0,72580
1973,MA,Mixed grains,101.0,2135.0,255100.0,295000.0,119400.0,25875
1973,MA,Mustard seed,154.0,895.0,14500.0,40000.0,16200.0,2240
1973,MA,Oats,106.0,1850.0,972000.0,1400000.0,567000.0,102690
1973,MA,"Peas, dry",202.0,1610.0,22850.0,35000.0,14200.0,4620
1973,MA,"Rye, all",105.0,1650.0,54100.0,82000.0,32800.0,5684
1973,MA,"Rye, fall remaining",105.0,1655.0,53000.0,,,5565
1973,MA,"Rye, spring",108.0,1375.0,1100.0,2000.0,800.0,119
1973,MA,Sugar beets,35.1,27900.0,279000.0,24670.0,10000.0,9803
1973,MA,Sunflower seed,220.0,785.0,39700.0,125000.0,50600.0,8750
1973,MA,Tame hay,33.1,4070.0,1996000.0,1200000.0,490000.0,66000
1973,MA,"Wheat, all",158.0,1725.0,2095000.0,3000000.0,1214000.0,331100
1973,MP,Barley,91.0,1535.0,21500.0,34600.0,14000.0,1960
1973,MP,Mixed grains,77.0,2065.0,79250.0,94800.0,38400.0,6066
1973,MP,Oats,90.0,1505.0,69250.0,113500.0,45950.0,6263
1973,MP,Tame hay,25.0,4400.0,797000.0,447000.0,180000.0,19898
1973,MP,"Wheat, all",109.0,2205.0,14650.0,16500.0,6650.0,1595
1973,NB,Barley,90.0,1590.0,6750.0,10500.0,4250.0,606
1973,NB,Buckwheat,86.0,1465.0,1100.0,1800.0,750.0,95
1973,NB,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1973,NB,Mixed grains,76.0,1945.0,5350.0,6800.0,2750.0,406
1973,NB,Oats,88.0,1420.0,26950.0,47000.0,19000.0,2360
1973,NB,Tame hay,25.9,4580.0,302000.0,164000.0,66000.0,7826
1973,NB,"Wheat, all",107.0,1855.0,2600.0,3500.0,1400.0,278
1973,NS,Barley,97.0,1410.0,3450.0,6100.0,2450.0,334
1973,NS,Corn for silage,0.0,0.0,0.0,0.0,0.0,0
1973,NS,Mixed grains,86.0,1580.0,4500.0,7000.0,2850.0,387
1973,NS,Oats,104.0,1380.0,9800.0,17500.0,7100.0,1016
1973,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1973,NS,Tame hay,26.5,4210.0,261000.0,154000.0,62000.0,6912
1973,NS,"Wheat, all",108.0,2000.0,2600.0,3200.0,1300.0,280
1973,ON,Barley,100.0,2655.0,375700.0,350000.0,141600.0,37443
1973,ON,"Beans, all dry (white and coloured)",596.0,1460.0,78000.0,132000.0,53400.0,46474
1973,ON,Buckwheat,126.0,1360.0,4900.0,9000.0,3600.0,619
1973,ON,Corn for grain,104.0,5395.0,2643000.0,1210000.0,490000.0,273678
1973,ON,Corn for silage,11.0,29180.0,8491000.0,720000.0,291000.0,93600
1973,ON,Flaxseed,,,,0.0,,0
1973,ON,Mixed grains,89.0,2845.0,1007300.0,875000.0,354100.0,89324
1973,ON,Oats,99.0,1790.0,434900.0,600000.0,242800.0,42864
1973,ON,"Peas, dry",141.0,1155.0,750.0,1600.0,650.0,106
1973,ON,"Rye, all",84.0,1720.0,39100.0,56000.0,22700.0,3296
1973,ON,Soybeans,210.0,2085.0,396500.0,470000.0,190200.0,83340
1973,ON,Tame hay,24.3,5830.0,6510000.0,2760000.0,1117000.0,157872
1973,ON,"Wheat, all",156.0,2630.0,414400.0,389000.0,157700.0,64892
1973,ON,"Wheat, spring",157.0,2000.0,11400.0,14000.0,5700.0,1789
1973,ON,"Wheat, winter remaining",157.0,2650.0,403000.0,,,63103
1973,PP,Barley,115.0,2105.0,9667000.0,11700000.0,4695000.0,1114110
1973,PP,Canola (rapeseed),252.0,945.0,1206500.0,3150000.0,1274800.0,304078
1973,PP,Corn for silage,13.2,15500.0,150000.0,24000.0,9700.0,1980
1973,PP,Flaxseed,367.0,840.0,492800.0,1450000.0,587000.0,180697
1973,PP,Mixed grains,103.0,2235.0,818400.0,905000.0,366300.0,84215
1973,PP,Oats,102.0,1965.0,4211000.0,6300000.0,2551500.0,428910
1973,PP,"Peas, dry",164.0,1635.0,41700.0,63000.0,25500.0,6855
1973,PP,"Rye, all",102.0,1390.0,326400.0,582000.0,234800.0,33368
1973,PP,Sugar beets,46.1,31600.0,805300.0,62874.0,25500.0,37129
1973,PP,Tame hay,36.9,3800.0,9798000.0,6300000.0,2550000.0,361100
1973,PP,"Wheat, all",165.0,1670.0,15620000.0,23100000.0,9348000.0,2571580
1973,PEI,Barley,90.0,1550.0,11300.0,18000.0,7300.0,1020
